product_name,product_type,price,날짜,별점,스킨타입,태그,리뷰내용
[단독기획] 아누아 TXA 나이아신 흔적 세럼 30ml 2입,세럼,"27,500",2026.01.23,5점,,,외국인친구가구매해달라고해서대신구매해주려고샀어요
[단독기획] 아누아 TXA 나이아신 흔적 세럼 30ml 2입,세럼,"27,500",2026.01.23,5점,"복합성, 쿨톤, 잡티, 미백",한달이상사용,매일 사용하기에 건성한테는 무리고 일주일에 한두번 사용하니 좋아요
[단독기획] 아누아 TXA 나이아신 흔적 세럼 30ml 2입,세럼,"27,500",2026.01.22,5점,,,ㅑ댜려재조여태너듀겨챠저더여애너둫요챠누쥬오쳐내주규
[단독기획] 아누아 TXA 나이아신 흔적 세럼 30ml 2입,세럼,"27,500",2026.01.22,2점,,한달이상사용,흔적에 효과 1도 없어요ㅜ 그래도 발림성 좋고 수분감 잘 채워줘요
[단독기획] 아누아 TXA 나이아신 흔적 세럼 30ml 2입,세럼,"27,500",2026.01.22,5점,,,마무리감이 별로라고들 하셨는데!! 저는 엄청 거슬리는 정도는 아녔어용
[단독기획] 아누아 TXA 나이아신 흔적 세럼 30ml 2입,세럼,"27,500",2026.01.22,5점,"건성, 쿨톤, 잡티, 블랙헤드",,민감성은 자극이 있다고 느낄 거 같아요! 효과는 한달 후에 후기로 작성해 볼게요!
[단독기획] 아누아 TXA 나이아신 흔적 세럼 30ml 2입,세럼,"27,500",2026.01.21,4점,"트러블성, 가을웜톤, 트러블, 민감성",,좋아하는 유튜버 피부가 몇달사이에 진짜 찐 하얘져서 이제품 발랐다길래 샀는데 일단 며칠지났는데 머르겠슴 나는 비타민 제품이랑 이런 미백제품을 흡수만하고 성능이 발현이 안되나 근데 쫀득제형이라 아침이나 화장전에 바르는건 오바입니다! 좋아요 눌러주세요!
[단독기획] 아누아 TXA 나이아신 흔적 세럼 30ml 2입,세럼,"27,500",2026.01.21,5점,,,아누아는 항상 잘맞았어서 호기심에 구매해봄 제형은 생각만큼 엄청 꾸덕거리지않아서 좋았구 냄새가 이상한데 엄청 거슬릴정도는 아님
[단독기획] 아누아 TXA 나이아신 흔적 세럼 30ml 2입,세럼,"27,500",2026.01.21,5점,,한달이상사용,촉촉해서 바르고나면 쫀쫀한 느낌까지 들어요 화장잘먹습니당
[단독기획] 아누아 TXA 나이아신 흔적 세럼 30ml 2입,세럼,"27,500",2026.01.21,5점,,,피디알엔만 주구장창 썼는데 요놈 넘 궁금해서 구매 ㅎㅎ 써보고 한달후기 작성하겟슴!
[단독기획] 아누아 TXA 나이아신 흔적 세럼 30ml 2입,세럼,"27,500",2026.01.21,5점,"건성, 여름쿨톤, 잡티, 트러블",한달이상사용,건조하지도 않고 무난하게 사용할 만 해요. 나쁘지 않음..
[단독기획] 아누아 TXA 나이아신 흔적 세럼 30ml 2입,세럼,"27,500",2026.01.20,5점,,재구매,항상 구비해놓고 사용하고 있어요 ㅋㅋ 손이 자주가는 아이에용
[단독기획] 아누아 TXA 나이아신 흔적 세럼 30ml 2입,세럼,"27,500",2026.01.20,5점,,한달이상사용,냄새가 살짝 침냄새 나긴 한데 흔적 없애는 효과는 좋음 자주 써용
[단독기획] 아누아 TXA 나이아신 흔적 세럼 30ml 2입,세럼,"27,500",2026.01.20,5점,,,자극은 없는 것 같고 촉촉해요 바르고 나면은 조금 끈적거리는데 이거 싫어하시는 분들은 좀 안 맞을 것 같아요. 근데 저는 쫀쫀해지는 느낌이라 좋아서 잘 사용하고 있어요
[단독기획] 아누아 TXA 나이아신 흔적 세럼 30ml 2입,세럼,"27,500",2026.01.19,5점,,,2번째 구매합니다. 첫번째도 1+1로 샀는데 쓰고 만족도가 높아서 금방 다 쓰고 또 사게 됐어요.
[단독기획] 아누아 TXA 나이아신 흔적 세럼 30ml 2입,세럼,"27,500",2026.01.19,5점,,재구매,가벼운 제형이 피부에 빠르게 흡수된다. 끈적임 없이 산뜻한 마무감이 인상적이다. 사용 후 피부가 맑아 보이고 균일해진 느낌을 준다. 자극 없이 편안해 매일 사용하기 좋다. 다른 제품과 함께 사용해도 겉돌지 않는다. 피부 컨디션이 들쭉날쭉할 때 안정감을 준다. 관리 루틴에 자연스럽게 포함된다.
[단독기획] 아누아 TXA 나이아신 흔적 세럼 30ml 2입,세럼,"27,500",2026.01.18,4점,,,유분쏘매니 효과는 잘모르깄노 건성한테 좋을듯 전 지복합성이라 저한테는 쫌 기름졌어여
[단독기획] 아누아 TXA 나이아신 흔적 세럼 30ml 2입,세럼,"27,500",2026.01.18,5점,,"한달이상사용, 재구매",좋아요! 역시 아누아 제품은 믿고 쓰는 것 같아여! 3통째 입니당!
[단독기획] 아누아 TXA 나이아신 흔적 세럼 30ml 2입,세럼,"27,500",2026.01.18,5점,,,"일단 트러블이 없어서 세개째 사용중. 바르면 빨리 흡수되고 엄청 촉촉한건 아니라서 로션, 크림 발리줌."
[단독기획] 아누아 TXA 나이아신 흔적 세럼 30ml 2입,세럼,"27,500",2026.01.18,3점,,한달이상사용,재형이 진짜 별로에요 찐득거리고 못쓰겠어요ㅠㅠ 텁텁해여
[단독기획] 아누아 TXA 나이아신 흔적 세럼 30ml 2입,세럼,"27,500",2026.01.18,5점,,한달이상사용,완전 추천템입니다! 💗주변친구들한테도 추천하고 다닐만큼 좋아요 :) 이거 다 쓰면 또 살거예요오!!
[단독기획] 아누아 TXA 나이아신 흔적 세럼 30ml 2입,세럼,"27,500",2026.01.18,5점,,,"건성에 좋고 자극없이 순해요
세일해서 저렴하게 구매했어요~!
만족"
[단독기획] 아누아 TXA 나이아신 흔적 세럼 30ml 2입,세럼,"27,500",2026.01.17,5점,,,"미백때문에 샀는데 효과는 잘 모르겠음,,, 촉촉하긴 해서 건성 복합성에게 ㅊㅊ"
[단독기획] 아누아 TXA 나이아신 흔적 세럼 30ml 2입,세럼,"27,500",2026.01.17,5점,,,배송도 빠르고 제품도 좋아서 만족합니다. 다음에 또 구매할게요.
[단독기획] 아누아 TXA 나이아신 흔적 세럼 30ml 2입,세럼,"27,500",2026.01.17,5점,,,이 제품은 정말 가성비가 뛰어난 것 같아요. 가격대비 성능 최고입니다.
[단독기획] 아누아 TXA 나이아신 흔적 세럼 30ml 2입,세럼,"27,500",2026.01.17,5점,,,포장도 깔끔했고 배송도 빨랐어요. 제품 상태도 아주 양호했어요.
[단독기획] 아누아 TXA 나이아신 흔적 세럼 30ml 2입,세럼,"27,500",2026.01.17,5점,,,기존에 쓰던 거랑 비교했을 때 이 제품이 훨씬 괜찮은 느낌이에요.
[단독기획] 아누아 TXA 나이아신 흔적 세럼 30ml 2입,세럼,"27,500",2026.01.17,5점,,,이 제품은 정말 추천할 만한 제품이에요. 재구매 의사 100%입니다.
[단독기획] 아누아 TXA 나이아신 흔적 세럼 30ml 2입,세럼,"27,500",2026.01.17,5점,,,이거뭐에요? 왜케 쫀쫀한 거죠? 처음에는 화장 밀릴 거 같은 제형인가 해서 밤에만 발라야지 했는데 화장 전에 조금 레이어드해서 바르니깐 피부가 쫀쫀해져버림… 그냥 화잘먹 피부가 되네요… 꾸준히 바르다보면 미백이나 색소침착 흔적케어에도 좋은 거 같아요
[단독기획] 아누아 TXA 나이아신 흔적 세럼 30ml 2입,세럼,"27,500",2026.01.16,5점,,한달이상사용,재재구매템이에여 순하고 좋아어 자극도 없음영 ㅎㅎㅎ두통
[단독기획] 아누아 TXA 나이아신 흔적 세럼 30ml 2입,세럼,"27,500",2026.01.16,5점,,,몇달동안꾸준히쓰고있는데 트러블도 없었고 좋아요 또구매예정입니다
[단독기획] 아누아 TXA 나이아신 흔적 세럼 30ml 2입,세럼,"27,500",2026.01.16,5점,,한달이상사용,엄마한테 선물로 드렸는데 너무 좋댜요 복숩에도 좋고 미백에도 좋아요
[단독기획] 아누아 TXA 나이아신 흔적 세럼 30ml 2입,세럼,"27,500",2026.01.16,5점,,한달이상사용,"소량만 발라도 충분해서 오래 쓸 수 있어요.
가성비 좋은 세럼이에요."
[단독기획] 아누아 TXA 나이아신 흔적 세럼 30ml 2입,세럼,"27,500",2026.01.16,2점,,,"리뷰를 보고 구입했어요.
환해지고 잡티가 없어진다는데 40대후반에겐 아무런 변화가 없네요.
잡티 더 생기고 환해지는 것도 모르겠고 오히려 바이오×보 미스트 뿌리면 더 촉촉 환해짐.
1통 다 쓰면 달라질까 하며 한통 다 써도 그냥 그래요.
안 바른거보다 화장품 바르니 촉촉한 정도."
[단독기획] 아누아 TXA 나이아신 흔적 세럼 30ml 2입,세럼,"27,500",2026.01.16,5점,,한달이상사용,진짜 쫀쫀하고 보습도 절 돼서 너무 좋아요! 더블기획일 때 사서 가성비도 굿
[단독기획] 아누아 TXA 나이아신 흔적 세럼 30ml 2입,세럼,"27,500",2026.01.15,5점,,한달이상사용,"효과도 모르겠고 발랐을때 찐뜩해요
흔적은 그대로 남아있는데 얼굴은 찐뜩하고
다 썼는데 효과가 아예 없어요"
[단독기획] 아누아 TXA 나이아신 흔적 세럼 30ml 2입,세럼,"27,500",2026.01.15,4점,,,리뉴얼 전이 진짜 좋았는데 리뉴얼 되고 난 후부턴 좀 효과가 없는듯해요 그래도 빨간 부분은 사라지는게 느껴지긴함
[단독기획] 아누아 TXA 나이아신 흔적 세럼 30ml 2입,세럼,"27,500",2026.01.15,5점,,,"이전에 사용하다가 다른 제품 쓰고, 다시 돌아왔어요. 얼굴이 맑아지고 진정 효과도 있어 애정합니닼 잘 스며든다는 것도 장점이에요."
[단독기획] 아누아 TXA 나이아신 흔적 세럼 30ml 2입,세럼,"27,500",2026.01.15,5점,,,홍조가 심한편인데 살짝 줄어든 감이 있고 미백 효과가 있는거 같긴해요!!
[단독기획] 아누아 TXA 나이아신 흔적 세럼 30ml 2입,세럼,"27,500",2026.01.15,5점,,,It’s makes my face looks same tone . But don’t use it everyday or with any product . U have to know well which product u have to use to it
[단독기획] 아누아 TXA 나이아신 흔적 세럼 30ml 2입,세럼,"27,500",2026.01.14,5점,,한달이상사용,생각보다 자극도 별로 없고 효과는 잘 모르겠지만 뭐 있긴하겠죠
[단독기획] 아누아 TXA 나이아신 흔적 세럼 30ml 2입,세럼,"27,500",2026.01.13,5점,,한달이상사용,묽어서 흡수가 빠른거같아요 약간 밝아진거같고 만족합니다
[단독기획] 아누아 TXA 나이아신 흔적 세럼 30ml 2입,세럼,"27,500",2026.01.13,5점,"복합성, 쿨톤, 잡티, 미백",한달이상사용,완전 강추요!! Pdrn 보다 이게 더 좋았어요!! 대강추
[단독기획] 아누아 TXA 나이아신 흔적 세럼 30ml 2입,세럼,"27,500",2026.01.13,5점,,재구매,피부가 너무 좋아졌어요. 너무 감사합니다.굿 깔끔해요!
[단독기획] 아누아 TXA 나이아신 흔적 세럼 30ml 2입,세럼,"27,500",2026.01.13,3점,,,아니 피디알엔 미스트 직원분이 이거사라고 해서 그건줄 알았는데 뭔 이상한걸 샀네 뭔가 박스가 작다 했는데 다른거엿어;;;;;;;;;뜯어서 개봉도 안되고 한번 발라보니 피부 뒤집힘 하
[단독기획] 아누아 TXA 나이아신 흔적 세럼 30ml 2입,세럼,"27,500",2026.01.12,5점,,,여름 내내 피부 탄 남친이 이 제품 엄청 찾아여 무엇보다 미뱃에 효과있어서 조아하는 듯
[단독기획] 아누아 TXA 나이아신 흔적 세럼 30ml 2입,세럼,"27,500",2026.01.12,5점,,재구매,"제품 촉촉하고 좋아요^^
저렴하게 구매 잘 한 거 같아요^^"
[단독기획] 아누아 TXA 나이아신 흔적 세럼 30ml 2입,세럼,"27,500",2026.01.12,5점,,한달이상사용,"재재재구매템 개좋음 원플원하길래 쟁였어요
원래 아누아 복숭아세럼도 같이 썼었는데 얘만 써도 효과 좋은것같아서 얘만 재구매중"
[단독기획] 아누아 TXA 나이아신 흔적 세럼 30ml 2입,세럼,"27,500",2026.01.12,5점,,재구매,"행사해서 너무 좋슴다
피부가 정말 두어달만에 너무 좋아짐요
친구들도 피부좋어졌더고 하고
세수할때 피부 부들부들해진게 만져지니 좋아용
바르고나면 끈적이는디 유분기가 아니여서 물로 씻으면 금방 사라짐"
[단독기획] 아누아 TXA 나이아신 흔적 세럼 30ml 2입,세럼,"27,500",2026.01.12,3점,,,건조해 지는 피부를 촉촉하게 해 주는 수분감이느껴 지는게 좋네요
[단독기획] 아누아 TXA 나이아신 흔적 세럼 30ml 2입,세럼,"27,500",2026.01.12,5점,,,자극은 별로 안 느껴졌어요. 그냥 무난하게 쓰기 좋아용!!
[단독기획] 아누아 TXA 나이아신 흔적 세럼 30ml 2입,세럼,"27,500",2026.01.12,5점,,재구매,"붉은기가 조금 줄어드는 것 같긴 해요.
근데 오래된 것들은 아무래도 어렵죠"
[단독기획] 아누아 TXA 나이아신 흔적 세럼 30ml 2입,세럼,"27,500",2026.01.12,5점,,한달이상사용,누구나 무난하게 쓸 수 있는 제품이에요. 몇 통 째 선물했나 모르겠어요
[단독기획] 아누아 TXA 나이아신 흔적 세럼 30ml 2입,세럼,"27,500",2026.01.12,5점,,한달이상사용,친구들 선물용으로 산건데 특히 외국인 친구들이 좋아해요 무난하게 쓸 수 있는제품
[단독기획] 아누아 TXA 나이아신 흔적 세럼 30ml 2입,세럼,"27,500",2026.01.12,5점,,한달이상사용,친구 생일선물로 줬어요 완전 좋을것같앙용 이거 쓰는 사람 주변에서 많이 보아요
[단독기획] 아누아 TXA 나이아신 흔적 세럼 30ml 2입,세럼,"27,500",2026.01.11,5점,"복합성, 쿨톤, 잡티, 미백",,"비타민c,레티놀이랑 같이 사용하면 좋다고 해서 나이아신아마이드 고함량 제품 탖다가 구매해봤오요! 앰플이 조금 점도가 있고 바르고 나면 쫀득흔 느낌이 있오요! 저는 트러블은 나지 않았고 잡티개선에 도움이 된 것 같아요"
[단독기획] 아누아 TXA 나이아신 흔적 세럼 30ml 2입,세럼,"27,500",2026.01.11,5점,,,인생템!! 길게 말할 필요도 없이 그냥 막! 사서 얼굴에 발라보세요~ 진심 저와 같은 맘이실꺼에요^^ 겁나 좋아요
[단독기획] 아누아 TXA 나이아신 흔적 세럼 30ml 2입,세럼,"27,500",2026.01.11,5점,,,"아누아 TXA 나이아신 흔적 세럼을 써보니까 피부 톤이 훨씬 밝아지고 잡티가 눈에 띄게 옅어진 것 같아요!
니아신아마이드 10%와 트라넥사믹 애씨드가 함유되어서 색소 침착 개선에 도움되는 느낌이 들어요.
제형이 가볍고 빠르게 흡수되어 아침/저녁 루틴에 모두 잘 맞고, 끈적임 없이 피부가 촉촉해져서 메이크업 전에 써도 좋아요.
지속적으로 사용할수록 피부 톤이 고르게 보이고 건강해 보여서 만족스럽습니다!
강력 추천해요 😊"
[단독기획] 아누아 TXA 나이아신 흔적 세럼 30ml 2입,세럼,"27,500",2026.01.10,5점,"중성, 웜톤, 주름, 트러블",,할인있어서 저렴하게 구매했습니다. 너무 마음에 들어요. 좋아요
[단독기획] 아누아 TXA 나이아신 흔적 세럼 30ml 2입,세럼,"27,500",2026.01.10,4점,,,흡수도 잘 되고 흔적도 조금 줄어들고 미백도 되는것같아요. 근데 수분크림 안바르면 조금 건조해지는것같아요
[단독기획] 아누아 TXA 나이아신 흔적 세럼 30ml 2입,세럼,"27,500",2026.01.10,5점,"건성, 봄웜톤, 다크서클",한달이상사용,이거 없으면 안돼요....진짜 단종되면 안댐 ㅜㅜ피부 진짜 좋아진게 느껴짐
[단독기획] 아누아 TXA 나이아신 흔적 세럼 30ml 2입,세럼,"27,500",2026.01.10,5점,,,First time buying this product. Bought this because I have acne marks. Hope this product helps ^^
[단독기획] 아누아 TXA 나이아신 흔적 세럼 30ml 2입,세럼,"27,500",2026.01.10,5점,"복합성, 쿨톤, 미백, 모공",,"미백 기능을 위해 순수비타민 앰플을 사용 중인데, 순수비타민은 다소 자극적이라 매일 사용하기는 어려워서 매일매일 사용할 수 있는 미백 제품을 하나 더 마련하려고 찾다가 구매했어요! 미백 기능성 제품이라 즉각적 효과는 아직 알기 어렵지만, 너무 끈적이지 않고 보습력도 적당히 있어서 사용감은 좋습니다!!"
[단독기획] 아누아 TXA 나이아신 흔적 세럼 30ml 2입,세럼,"27,500",2026.01.09,4점,"건성, 웜톤, 잡티, 미백",,"나이아신아마이드 고함량인거치고는 자극이 거의없어서 신기했어요 꾸준히 써봐야알겠지만
한두통으로는 저의 짙은 기미개선이 힘드네요ㅎ
끈적임에 예민하신분들은 살짝 느껴질수있어요"
[단독기획] 아누아 TXA 나이아신 흔적 세럼 30ml 2입,세럼,"27,500",2026.01.09,4점,,한달이상사용,흉터 때문에 샀는데 오래되어서 이미 갈색이 된 흉터는 뭐 약간의 효과는 있었지만 딱히 사라지진 않고 대신 금방 짜서 흉 질 수 있는 곳에 상처 약간 아문 후 이 앰플 발라주면 진짜 색소침착 1도 안생겨요.
[단독기획] 아누아 TXA 나이아신 흔적 세럼 30ml 2입,세럼,"27,500",2026.01.09,5점,,한달이상사용,"확실히 흔적이 없어진게 보여요
대신 조금 끈적해요 그래서 겨울에 쓰는게 좋을 것 같아요"
[단독기획] 아누아 TXA 나이아신 흔적 세럼 30ml 2입,세럼,"27,500",2026.01.09,5점,,,효과는 몰겟지만 ㄱㅊ은듯 ㄱ(*´꒳`) ɢ०ᵒᒄ ʍᵒ~ʳᐢⁱᐢᵍ🌤･*:⋆゜
[단독기획] 아누아 TXA 나이아신 흔적 세럼 30ml 2입,세럼,"27,500",2026.01.09,5점,"지성, 웜톤, 잡티, 블랙헤드",,칙칙한 피부에 사용해주기 좋음 피부톤 개선에 좋고 자극없음
[단독기획] 아누아 TXA 나이아신 흔적 세럼 30ml 2입,세럼,"27,500",2026.01.09,5점,,,나이아신 함량이 다른 제품들에 비해 높아서 확실히 피부가 밝아지는 게 느껴져요
[단독기획] 아누아 TXA 나이아신 흔적 세럼 30ml 2입,세럼,"27,500",2026.01.09,5점,,"한달이상사용, 재구매",굿굿 조아요 괜찮아써요 그냥저냥 쓰기 무난해요 조아요 조아요 우헤헤 다들 궁금하시다면 츄라이 해보세용용가리치킨
[단독기획] 아누아 TXA 나이아신 흔적 세럼 30ml 2입,세럼,"27,500",2026.01.09,4점,,,촉촉하고 마무리감도 좋아서 너무 잘썼어용 미백은 좀 더 써봐야 알것같아요!!!
[단독기획] 아누아 TXA 나이아신 흔적 세럼 30ml 2입,세럼,"27,500",2026.01.08,5점,,,일단 너무 이쁘고 계속 써왔던거라 쓰고있어용 무난하게 좋움것같아영
[단독기획] 아누아 TXA 나이아신 흔적 세럼 30ml 2입,세럼,"27,500",2026.01.08,5점,,재구매,"피부톤이 조금 밝아지는 것 같아요~
기미나 잡티는 조금 더 써봐야 효과를 느낄 수 있을듯.."
[단독기획] 아누아 TXA 나이아신 흔적 세럼 30ml 2입,세럼,"27,500",2026.01.08,5점,,,완전 촉촉해요 쫀쫀하고 냄새도 없고 최고에요 !!!! 또 사야지~
[단독기획] 아누아 TXA 나이아신 흔적 세럼 30ml 2입,세럼,"27,500",2026.01.12,5점,,재구매,피부가 너무 좋아졌어요. 너무 감사합니다.굿 깔끔해요!
[단독기획] 아누아 TXA 나이아신 흔적 세럼 30ml 2입,세럼,"27,500",2026.01.08,5점,,"한달이상사용, 재구매",한 달 사용해보며 가장 좋았던 점은 편안함이었습니다 🙂 특별한 조작 없이 자연스럽게 이어져 만족스러웠어요. 일상용으로 잘 어울리는 느낌이었습니다 ✨
[단독기획] 아누아 TXA 나이아신 흔적 세럼 30ml 2입,세럼,"27,500",2026.01.08,5점,"지성, 쿨톤, 잡티, 주름",한달이상사용,브랜드는 처음 봤는데 검색하다가 후기가 괜찮아보여 샀어요..큰 피부 자극없이 순했어요..
[단독기획] 아누아 TXA 나이아신 흔적 세럼 30ml 2입,세럼,"27,500",2026.01.08,5점,"건성, 웜톤, 잡티, 주름",한달이상사용,바르는데 피부 자극 없고 기대한 것보다 촉촉해요. 수분감 있는 느낌이랄까요..꾸준히 발라주는 제품입니다..
[단독기획] 아누아 TXA 나이아신 흔적 세럼 30ml 2입,세럼,"27,500",2026.01.08,5점,"건성, 웜톤, 잡티, 주름",한달이상사용,사용한지..1달 넘긴 했는데..제품 주 효과는 저는 아직은 잘 못느끼겠더라구요..근데 순해서 휘뚜루마뚜루 발라주기엔 괜찮아요.
[단독기획] 아누아 TXA 나이아신 흔적 세럼 30ml 2입,세럼,"27,500",2026.01.08,5점,"민감성, 여름쿨톤, 트러블, 블랙헤드",재구매,미백관리하려고 여러 곳을 찾다가 우연히 인스타에 광고하는 거 보고 한 번 샀다가 N통쨰 비우고 있습니다 수부지인 저한테 잘 맞고 꾸준히 발라주니 피부가 밝아진 느낌이예요 사계절 다 발라도 되고 저는 나이트케어로 사용 중입니다.
[단독기획] 아누아 TXA 나이아신 흔적 세럼 30ml 2입,세럼,"27,500",2026.01.08,5점,,,자극적일까봐 매일은 안써서 그런지 뾰루지 나거나 하진 않았어요 관리해주고 싶을때 led 마스크 하고 요거 발라주면 담날 피부가 다르긴해요! 추천
[단독기획] 아누아 TXA 나이아신 흔적 세럼 30ml 2입,세럼,"27,500",2026.01.08,5점,"지성, 쿨톤, 트러블, 피지과다",한달이상사용,"아누아 Pdrn 세럼이 워낙 좋았어서 기대하고 구매했어요
끈적임 없이 흡수되고 여름에 피부가 많이 탔는데 좀 돌아온 것 같네요
자극도 적고 만족스러워요"
[단독기획] 아누아 TXA 나이아신 흔적 세럼 30ml 2입,세럼,"27,500",2026.01.08,5점,,한달이상사용,This auna serum is effective for acne skin
[단독기획] 아누아 TXA 나이아신 흔적 세럼 30ml 2입,세럼,"27,500",2026.01.08,5점,,한달이상사용,좋은 상품 입니다. 재구매할께요. 감사합니다.....
[단독기획] 아누아 TXA 나이아신 흔적 세럼 30ml 2입,세럼,"27,500",2026.01.07,5점,,한달이상사용,"유명 유투버템이라 반신반의 했는데 좋아요
개인적으로 잘 맞아서 만족합니다"
[단독기획] 아누아 TXA 나이아신 흔적 세럼 30ml 2입,세럼,"27,500",2026.01.07,5점,,한달이상사용,한 달 동안 사용해보니 전체적인 균형이 좋아 꾸준히 손이 갔습니다. 복잡하지 않은 흐름 덕분에 더 만족스러운 경험이었습니다. 다양한 상황에서도 자연스럽게 이어졌습니다.
[단독기획] 아누아 TXA 나이아신 흔적 세럼 30ml 2입,세럼,"27,500",2026.01.07,5점,"민감성, 여름쿨톤, 트러블, 블랙헤드",한달이상사용,"미백관리에 진심이 된 사용자입니다.
꾸준히 n통째 사용 중입니다
꾸준히 사용해주니 피부가 밝아지는 느낌입니다
앞으로도 계속 사용할 예정입니다"
[단독기획] 아누아 TXA 나이아신 흔적 세럼 30ml 2입,세럼,"27,500",2026.01.07,5점,"복합성, 웜톤, 잡티, 블랙헤드",한달이상사용,"I heard Anua products are best for acne care so I purchased this. But I didn't know it was super true! I can feel the difference in the acne marks visibility. Dark spots has been reduced alot!

Highly Recommended 100%"
[단독기획] 아누아 TXA 나이아신 흔적 세럼 30ml 2입,세럼,"27,500",2026.01.07,4점,,한달이상사용,피부가 환해지는 지는 잘 모르겠어요. 하지만 바르면 완전 쫀~득 쫀~득해져요.
[단독기획] 아누아 TXA 나이아신 흔적 세럼 30ml 2입,세럼,"27,500",2026.01.07,5점,,,"⭐️피부 깨끗해졌다는 말 많이 들었어요 ㅎㅎ(친언니도 말할정도)

전 트러블도 심하고 복합성에 민감성 등등 달고 있어요.. 가뜩이나 학생 때 딱지떼던 버릇이 있었어서 현재의 전 여드름 흉이 굉장히 심한 편입니다

리뷰 보고 안 맞는 사람들이 다수 있어서 안 맞으면 언니 줘야지~ 하는 생각으로 할인 때 맞춰서 구매했어요
근데 웬걸 잘 맞아요!!
촉촉하고 끈적임이 심한편인데 잘 때 사용하는거니까 전 상관없었어요

전부터 제 피부 알고 지냈던 사람들은 피부 깨끗해졌다며 칭찬도 했고 제품 물어보는 사람도 있었습니다 허헛 뿌듯!!
아누아 세럼만 단독으로 사용하진 않았고요, 이 밑에 같이 사용했던 제품들 적어둘게요 흉터 심한 사람들끼리 돕고 살자구요 ㅠ🙏

아이오페-레티놀세럼
넘버즈인-5번 글루타치온 세럼
토리든-수분세럼
달바-비타캡슐 크림"
[단독기획] 아누아 TXA 나이아신 흔적 세럼 30ml 2입,세럼,"27,500",2026.01.07,5점,,,쥰나 쫀쫀함 근데 왜 바를 때 약간 거품이 나는거같은지몰뎃음
