product_name,product_type,price,날짜,별점,스킨타입,태그,리뷰내용
아누아 피디알엔 히알루론산 100 수분크림 60ml 기획 2입,크림,"29,500",2026.01.25,5점,,,몇번째 재구매인지몰라유 넘 좋숨다 완존 추천함미다요 굿굿입니데이
아누아 피디알엔 히알루론산 100 수분크림 60ml 기획 2입,크림,"29,500",2026.01.25,5점,,,너무 잘 쓰고 있어요~~저에게 잘 맞는것같아 또 재구매 할것같아요~
아누아 피디알엔 히알루론산 100 수분크림 60ml 기획 2입,크림,"29,500",2026.01.25,5점,,한달이상사용,"저는 얼굴 팔자주름, 눈가, 이마 뿐 아니라 목주름에도 발랐는데 사용하기 좋았어요!"
아누아 피디알엔 히알루론산 100 수분크림 60ml 기획 2입,크림,"29,500",2026.01.23,5점,,한달이상사용,에스네이처 쓰다가 갈아탔는데 용량도 크고 너무 좋네요 추천
아누아 피디알엔 히알루론산 100 수분크림 60ml 기획 2입,크림,"29,500",2026.01.23,5점,,,"수분이 365일 중 365일 부족한 나에게 ㅣ,,장벽이 약한 나에게 딱인 템"
아누아 피디알엔 히알루론산 100 수분크림 60ml 기획 2입,크림,"29,500",2026.01.23,3점,,,"제가 복합성인데 볼쪽이 건조해서 구매해봤어요
근데 코나 이마에는 이거바르면 유분기가 살짝올라오는거 같더라구여ㅜㅠㅠ 그래서 건성분들께 추천드립니다!
화장 전에 사용하거나 그냥 스킨케어루틴에
쓰면 실키한광이 이뻐요!!"
아누아 피디알엔 히알루론산 100 수분크림 60ml 기획 2입,크림,"29,500",2026.01.23,5점,"민감성, 트러블","한달이상사용, 재구매",요거 수면팩처럼 듬뿍 바르고 자먼 다음날 피부가 멘들맨들 … 2개째그매임 진짜 조이요
아누아 피디알엔 히알루론산 100 수분크림 60ml 기획 2입,크림,"29,500",2026.01.23,5점,,,"몇 달째 사용 중인데 정말 만족하고 있는 크림이에요.
제 피부가 원래 많이 건조하고 예민한 편인데, 이 크림 쓰고 나서 속건조가 확실히 많이 좋아졌어요.

발림성은 가볍고 부드러운데, 바르고 나면 수분감이 오래 유지되고 끈적임이 거의 없어요.
특히 아침에 발라도 메이크업 밀림이 없어서 너무 좋아요.

PDRN + 히알루론산 성분 덕분인지
피부가 전보다 훨씬 촉촉하고 탄탄해진 느낌이고,
피부결도 좀 더 매끈해졌어요.

예민한 날에도 트러블 없이 편하게 사용할 수 있었고,
자극도 거의 없어서 민감성 피부에도 잘 맞는 것 같아요.

요즘은 아침, 저녁으로 매일 사용 중이고,
다 쓰면 재구매 의사 100% 있습니다!"
아누아 피디알엔 히알루론산 100 수분크림 60ml 기획 2입,크림,"29,500",2026.01.23,5점,,한달이상사용,"수분크림으로 아주무난하고 발림성좋아요. 흡수력도 좋고
복합 건성 지성 민감 다 되요!!!! 수분라인이랑 궁합좋은거
같아요!!!!"
아누아 피디알엔 히알루론산 100 수분크림 60ml 기획 2입,크림,"29,500",2026.01.23,5점,,,엄마껀데 제가 그냥한본 사드렸는데 이제 내돈내산하시는 제품이에여
아누아 피디알엔 히알루론산 100 수분크림 60ml 기획 2입,크림,"29,500",2026.01.23,5점,,,후기 보고 구매해서 사용하다가 재구매했어요. 행사도 자주하고 성분도 좋아요.
아누아 피디알엔 히알루론산 100 수분크림 60ml 기획 2입,크림,"29,500",2026.01.23,4점,"지성, 쿨톤, 트러블, 피지과다",한달이상사용,"자극없이 순하지만 그이상그이하도 아님 무난하게 바르기 좋으며, 너무 많이 바르면 흰피지 생겼음."
아누아 피디알엔 히알루론산 100 수분크림 60ml 기획 2입,크림,"29,500",2026.01.23,5점,,한달이상사용,딱 수분 보충하기 좋은 크림이네요. 제형이 가벼워서 흡수도 잘 됩니다.
아누아 피디알엔 히알루론산 100 수분크림 60ml 기획 2입,크림,"29,500",2026.01.23,5점,,"한달이상사용, 재구매",딱 산뜻하게 수분만 채워주고 끈적임없고 화장전에 사용하기도 좋아서 구매해여
아누아 피디알엔 히알루론산 100 수분크림 60ml 기획 2입,크림,"29,500",2026.01.23,5점,,재구매,후기가 좋아서 사봤는데 배송부터 마음에 듭니다. 민감한 피부인데 따가움 없이 순하게 잘 맞아요. 다음에도 또 주문하러 올게요. 수고하세요! 🛍️
아누아 피디알엔 히알루론산 100 수분크림 60ml 기획 2입,크림,"29,500",2026.01.23,5점,,,드라마틱하게 효과는 모르겠는데 일단 자극없이 순해서 데일리용으로 부담없이 괜찮은듯요
아누아 피디알엔 히알루론산 100 수분크림 60ml 기획 2입,크림,"29,500",2026.01.23,5점,"복합성, 봄웜톤",한달이상사용,여름에 화장할때 쓰려고 구매했습니다. 잘 쓰고 있어요. 화장 잘먹음
아누아 피디알엔 히알루론산 100 수분크림 60ml 기획 2입,크림,"29,500",2026.01.23,5점,,,"부모님의 최애 아이템 너무 좋아하셔서. 여기 서세일하면 쟁이고, 저기서 세일하면 쟁이시는 애착 아이템. 앰플이 특히 만족스러워하셔요"
아누아 피디알엔 히알루론산 100 수분크림 60ml 기획 2입,크림,"29,500",2026.01.22,5점,,재구매,촉촉하고 보들보들한 촉감이 매력입니다 이것만 써요 추천해요!
아누아 피디알엔 히알루론산 100 수분크림 60ml 기획 2입,크림,"29,500",2026.01.22,5점,,한달이상사용,왠지 이거 쓰면 피부화장이 밀리는 거 같긴 한데 자기 전에 바르면 또 괜찮은 거 같아요
아누아 피디알엔 히알루론산 100 수분크림 60ml 기획 2입,크림,"29,500",2026.01.21,5점,"복합성, 쿨톤, 잡티, 홍조",한달이상사용,"복합성피부에 수분크림 다양하게 사용하는데
아누아 클렌징 제픔이랑 사용하니 진정 수분 지성 다 잡아주는 듯해요."
아누아 피디알엔 히알루론산 100 수분크림 60ml 기획 2입,크림,"29,500",2026.01.21,5점,"중성, 가을웜톤, 모공, 다크서클",,"진짜 갓템
이 가격에 두개나 얻을수있는거도 좋고 가족들도 맘에 들어해서 한사람당 한개씩 쟁여뒀습니다"
아누아 피디알엔 히알루론산 100 수분크림 60ml 기획 2입,크림,"29,500",2026.01.21,5점,,재구매,"민감 피부인데 잘 맞고요
스킨로션 따로 쓰지 않고 이거 하나만 써도
좋아요 글구 피지도 잘 생기지 않네요
다 쓰고 또 구매해서 꾸준히 사용중이에요"
아누아 피디알엔 히알루론산 100 수분크림 60ml 기획 2입,크림,"29,500",2026.01.21,5점,,재구매,이구성에 가성비 갑갑 ㅋㅋ 피디알엔은 무조건 쟁임니다 ㅋㅋ
아누아 피디알엔 히알루론산 100 수분크림 60ml 기획 2입,크림,"29,500",2026.01.21,5점,,재구매,지인들에게 전파 시키고 있는 수분크림!!! 진짜 조아요 수분크림 최강임
아누아 피디알엔 히알루론산 100 수분크림 60ml 기획 2입,크림,"29,500",2026.01.21,5점,,한달이상사용,두통이나 비웠고 친구한테도 추천해준 제품입니다 겨울용 수분크림!
아누아 피디알엔 히알루론산 100 수분크림 60ml 기획 2입,크림,"29,500",2026.01.21,5점,,"한달이상사용, 재구매",아누아 완전 촉촉합니당!! 잘 쓰고 있어여 완전 강추!!!😻
아누아 피디알엔 히알루론산 100 수분크림 60ml 기획 2입,크림,"29,500",2026.01.21,5점,,,"처음엔 안맞는 것 같았는데
계속 사용하다보니 좋았어요
ㄱ.래서 재구매 했습니다 벌써 세통째네요"
아누아 피디알엔 히알루론산 100 수분크림 60ml 기획 2입,크림,"29,500",2026.01.21,5점,"민감성, 여름쿨톤, 미백, 각질",한달이상사용,좋어용 걍 화장 전 쓰기 무난하구 좋은 크림이에요!! 화장도 잘 먹구
아누아 피디알엔 히알루론산 100 수분크림 60ml 기획 2입,크림,"29,500",2026.01.21,5점,,한달이상사용,자주쓸거같아요 그냥 나쁘지않고 쓸만합니나 평타치는거가타용
아누아 피디알엔 히알루론산 100 수분크림 60ml 기획 2입,크림,"29,500",2026.01.20,5점,,,"수부지 수딩크림 찾으시면 요겁니다
번들거리지 않구 촉촉하이 좋습니다"
아누아 피디알엔 히알루론산 100 수분크림 60ml 기획 2입,크림,"29,500",2026.01.20,4점,,한달이상사용,인스타 광고보고 구매했어요. 피부 진정 되는 것 같아서 좋아요
아누아 피디알엔 히알루론산 100 수분크림 60ml 기획 2입,크림,"29,500",2026.01.20,5점,,,촉촉해서 재구매 계속하고있어요 ㅎㅎㅎ강추!!!!!!!!!
아누아 피디알엔 히알루론산 100 수분크림 60ml 기획 2입,크림,"29,500",2026.01.20,5점,,,"아누아 눈물세럼 사용후에 이거 발라요~ 아누아꺼 좋은거 작년에 알아서 계속 쓰고있어요~
가격도 착하고 보습력도 좋고 다 좋아요"
아누아 피디알엔 히알루론산 100 수분크림 60ml 기획 2입,크림,"29,500",2026.01.20,5점,,"한달이상사용, 재구매",너무 잘써서 친구 선물로 하나 더 샀어요. 무겁지도 가볍지도 않은 제형이여서 잘 쓰고 있어요
아누아 피디알엔 히알루론산 100 수분크림 60ml 기획 2입,크림,"29,500",2026.01.20,5점,,,사은품으로 써보고 너무 좋아서 본품 구입했어요. 피부가 정말 밝아져요.
아누아 피디알엔 히알루론산 100 수분크림 60ml 기획 2입,크림,"29,500",2026.01.20,5점,,,자극적이지않고 기획으로 2개를받을수있어서 오랴쓸수있어서좋음 양도 적지도많지도 적당하구 발림정도좋아 화장전에사용하기 흡수좋음
아누아 피디알엔 히알루론산 100 수분크림 60ml 기획 2입,크림,"29,500",2026.01.20,5점,,,"올영구경하다가
발라봤는ㄷㅔ
촉촉하고.발림성도 조은ㄷㅔ
물광느낌까지 너무 맘에들어서
구매했어요!ㅋ1+1으로 득템"
아누아 피디알엔 히알루론산 100 수분크림 60ml 기획 2입,크림,"29,500",2026.01.20,5점,,한달이상사용,일단 너무 순한 크림이에용!!!! 무난무난하게 데일리로 매일쓰고있어요!!! 굳 재구매 할거에용
아누아 피디알엔 히알루론산 100 수분크림 60ml 기획 2입,크림,"29,500",2026.01.19,4점,"건성, 쿨톤, 트러블, 민감성",한달이상사용,앰플이 좋아서 구매했는데 앰플이 좀 더 좋은거같아요 속건조에 좋아요
아누아 피디알엔 히알루론산 100 수분크림 60ml 기획 2입,크림,"29,500",2026.01.19,5점,,재구매,"크림대용으로 아누아PDRN만 계속 쓰고있어요.
목까지 듬뿍바르기 가성비좋고 튜브형이라 사용하기도 편해요. 겨울에 피부가 많이 당기는데 촉촉하고 너무 좋아요."
아누아 피디알엔 히알루론산 100 수분크림 60ml 기획 2입,크림,"29,500",2026.01.19,5점,,,두개기획세트 저렴하게 잘 샀어욥😆 아누아 피디알엔 라인 다 잘 쓰고 이씀! 딱히 말 할 필요없는 갓템👍
아누아 피디알엔 히알루론산 100 수분크림 60ml 기획 2입,크림,"29,500",2026.01.19,5점,"트러블성, 겨울쿨톤, 잡티, 트러블",한달이상사용,순하구~~ 화장 전에 쓰면 하나도 안뜨고 너무 좋아여 올세마다 쟁김!
아누아 피디알엔 히알루론산 100 수분크림 60ml 기획 2입,크림,"29,500",2026.01.19,5점,,한달이상사용,엄마가 요즘 너무 건조하다고 하셔서 사드렸어요! 잘 쓰고 계신 것 같아요
아누아 피디알엔 히알루론산 100 수분크림 60ml 기획 2입,크림,"29,500",2026.01.19,5점,"트러블성, 겨울쿨톤, 주름, 각질",재구매,이제 이거 리뷰 쓰기도 힘들어서 얼마나 샀나 캡쳐해옴 리뉴얼 하지마..성분 조합 바꾸지마…그리구 이정도 샀으면..뭐 없..나..요..?
아누아 피디알엔 히알루론산 100 수분크림 60ml 기획 2입,크림,"29,500",2026.01.19,5점,,재구매,"남친과 나눠쓰려고 원쁠원으로 구매했습니다.
비싸지 않아서 부담없이 팍팍 쓰고 있어요.
나중에 피부과에 몇백 쓰느니 크림을 아끼지 않고 듬뿍 바르는게 훨씬 좋아요.
튜브형이라 나중에 가위로 잘라야 남김없이 쓸 수 있다는 단점도 있지만 쭉쭉 짜서 쓰기 좋아요."
아누아 피디알엔 히알루론산 100 수분크림 60ml 기획 2입,크림,"29,500",2026.01.19,5점,,재구매,"계속 재구매하고 있네요.
스킨과 앰플, 크림까지 모두 이 라인으로 쓰고 있어요.
가격이 착해서 부담없이 쓰기 좋아요.
너무 기름지지 않아서 저녁에 목까지 듬뿍 바르고 잡니다.
홈쇼핑 AHC아이크림 쓰던 짝꿍도 제 추전으로 이걸로 갈아탔어요.
사진은 다쓴 빈 통과 이번에 새로 산 크림!"
아누아 피디알엔 히알루론산 100 수분크림 60ml 기획 2입,크림,"29,500",2026.01.19,5점,,한달이상사용,"작은거 써보고 좋아서 재구매했는데 겨울에 쓰기 좋아요, 잘 쓰고 있어요"
아누아 피디알엔 히알루론산 100 수분크림 60ml 기획 2입,크림,"29,500",2026.01.19,5점,,한달이상사용,크림이지만 무겁지 않아 사계절 사용하기 좋다. 피부에 부드럽게 펴 발린다. 흡수가 빠른 편이라 끈적임이 적다. 보습감이 오래 유지돼 만족스럽다. 단독으로 사용해도 충분하다. 피부가 편안해지는 마무감을 준다. 데일리 관리용으로 적합하다.
아누아 피디알엔 히알루론산 100 수분크림 60ml 기획 2입,크림,"29,500",2026.01.19,5점,,"한달이상사용, 재구매","와.. 와전 좋아요! 매일 아침 저녁 쓰고 있는데
화장 더 잘 먹어 전체다 좋습니다."
아누아 피디알엔 히알루론산 100 수분크림 60ml 기획 2입,크림,"29,500",2026.01.19,5점,,,친구추천으로 구매해봤는데 너무 좋아요! 다쓰고나면 또 구매예정입니당
아누아 피디알엔 히알루론산 100 수분크림 60ml 기획 2입,크림,"29,500",2026.01.19,5점,,,"전 피부가 복합이라 티존은 번들거리고 입주변은 건조하다 못해 종종 버짐도 일어나서 보습에 신경을 많이 쓰는편이예요. 이번겨울에도 역시나 속건조가 심해지는걸 느껴지는 찰나에 다들 pdrn 하길래 저도 한번 구매해서 써 보았답니다.
기분좋게 또 1+1하지 뭐예요~
아누아 세럼이랑 같이 쓰니 더욱더 수분감을 채워줘요
오전에 듬뿍잘 발라 흡수시킨후 메이컵해도 화장밀림 없이 하루종일 촉촉해요."
아누아 피디알엔 히알루론산 100 수분크림 60ml 기획 2입,크림,"29,500",2026.01.19,5점,,한달이상사용,크림이 튜브에 들어있고 입구가 길쭉하게 뾰족하지 않게 되어 있어서 얼굴에 바로 짜서 바르기 편하고 기름지지않고 너무 무겁지 않고 바로 잘 스며들고 보습력짱입니다
아누아 피디알엔 히알루론산 100 수분크림 60ml 기획 2입,크림,"29,500",2026.01.19,5점,"복합성, 가을웜톤, 주름, 각질",한달이상사용,제품 자체가 적당히 촉척하고 사용하기도 편해서 자주 구매해요
아누아 피디알엔 히알루론산 100 수분크림 60ml 기획 2입,크림,"29,500",2026.01.19,5점,,,수분감이 좋다고 해서 사용해봤는데 촉촉합니다! 산뜻하게 마무리되는건 아닌데 그래도 화장이 밀리거나 들뜨지 않아서 아침에도 사용하기 좋아요!
아누아 피디알엔 히알루론산 100 수분크림 60ml 기획 2입,크림,"29,500",2026.01.19,5점,,한달이상사용,그냥 무난하게 쓰기 좋아영 크림 팍팍 쓰는타입인데 입구가 작아서 조금씩 나오는게 살짝 불편하긴 합니다
아누아 피디알엔 히알루론산 100 수분크림 60ml 기획 2입,크림,"29,500",2026.01.19,5점,,한달이상사용,흐보통 수분크림은 화잘하기 전에 바르면 밀리는데 얘는 안 그래서 좋아요
아누아 피디알엔 히알루론산 100 수분크림 60ml 기획 2입,크림,"29,500",2026.01.19,5점,,한달이상사용,한달 사용리뷰인데 지금도 너무 잘 쓰고 있고 나중에 또 살 거 같아여
아누아 피디알엔 히알루론산 100 수분크림 60ml 기획 2입,크림,"29,500",2026.01.19,5점,"건성, 여름쿨톤, 각질",한달이상사용,이 제품 진짜 몇 번째 구매하지 몇 통 비우냐 너무좋아요 그냥 단종되면 저 죽
아누아 피디알엔 히알루론산 100 수분크림 60ml 기획 2입,크림,"29,500",2026.01.19,5점,,,너무 좋습니다. 지성한테는 조금 투머치일거 같아요. 발림성 좋아요
아누아 피디알엔 히알루론산 100 수분크림 60ml 기획 2입,크림,"29,500",2026.01.19,5점,,,생각보다 가볍고 순해서 얇게 여러겹 바릅니다 엄마 사드리고 몰래 뺏어쓰는데 아주 만족스럽습니다
아누아 피디알엔 히알루론산 100 수분크림 60ml 기획 2입,크림,"29,500",2026.01.18,5점,"건성, 쿨톤, 블랙헤드, 홍조",한달이상사용,미국에 친구가 부탁해서 사다줬어요. 확실히 아누아제품을 외국 친구들은 많이 좋아하는 것 같아요. 기초제품은 한국이 좋다며 많이 쟁여서 사용 하더라구요.
아누아 피디알엔 히알루론산 100 수분크림 60ml 기획 2입,크림,"29,500",2026.01.18,5점,,,일단 저는 티존에 유분이있는 수부지인데 요거 처음에 나왔을 때 좋다고해서 쓰다가 이번에 2입 기획으로 사서 쟁여놨어요 !! 지금 날씨에 저녁에 바르기엔 조금 부족해서 아침에만 화장하기 전에 바르고 있습니다 딱 수분 채워주고 유분은 안돌아요 !! 아마 극건성인 분들은 이거만 시용하시기엔 건조함이 조금 잇을 것 같긴 합니다 !
아누아 피디알엔 히알루론산 100 수분크림 60ml 기획 2입,크림,"29,500",2026.01.18,4점,,,대박템 느낌보다는 중박템 느낌이에요. 할인할 때 저렴하게 잘 사서 무난히 잘 썼습니다
아누아 피디알엔 히알루론산 100 수분크림 60ml 기획 2입,크림,"29,500",2026.01.18,5점,,한달이상사용,"매우 촉촉해요.
자극적이지 않고 순해요.
보습력이 좋아서 매일매일 바릅니다.
촉촉해서 좋아요."
아누아 피디알엔 히알루론산 100 수분크림 60ml 기획 2입,크림,"29,500",2026.01.18,5점,,한달이상사용,"엄청 순하고 촉촉해요. 저 같은 경우는 건성이라 대신 이 제품 쓰고 장바크림 한번 더 발라요. 세럼이랑 같이 쓰면 더 좋다고 해서 같이 쓰고 있어요. 순하고 자극 없고 무향이라 좋아요. 저는 향기 있는 제품 별로 안 좋아해서 좋구요. 저는 건성이지만 다른 피부 타입들도 다 잘 맞을 제품이에요.
피부 상태 안 좋을 때 여러 번 레이어드해도 좋아요."
아누아 피디알엔 히알루론산 100 수분크림 60ml 기획 2입,크림,"29,500",2026.01.18,5점,,한달이상사용,"복합성 피부라서 수분크림 고를 때 유분감이 가장 걱정되는 편인데, 아누아 히알루론산 수분크림은 전반적으로 부담 없이 잘 맞았어요. 한 달 정도 아침·저녁으로 꾸준히 사용했습니다.
제형은 가볍고 촉촉한 젤크림 타입이라 바를 때 미끄럽게 잘 펴지고 흡수도 빠른 편이에요.
보습력은 확실히 느껴졌고, 속건조가 줄어든 게 가장 만족스러웠습니다. 향도 거의 없어서 예민한 날에도 거부감 없이 사용할 수 있었습니다."
아누아 피디알엔 히알루론산 100 수분크림 60ml 기획 2입,크림,"29,500",2026.01.18,4점,"건성, 쿨톤",,"사실 효과는 잘 모르겠으나, 무난하게 사용하기 좋은 것 같아요.
뻣뻣함 없이 발림성이 좋아 아침 저녁으로 사용하기 정말 좋은 것 같습니다."
아누아 피디알엔 히알루론산 100 수분크림 60ml 기획 2입,크림,"29,500",2026.01.18,5점,,한달이상사용,완전 위생도 좋고 보습도 좋아요 그냥 그냥 화장 전에 막 발라도 뜨지 않아요
아누아 피디알엔 히알루론산 100 수분크림 60ml 기획 2입,크림,"29,500",2026.01.18,5점,,,무난한 수분크림인데 상기한 것처럼 미백 효과는 잘 모르겠고 위생적으로 바르기 좋아요 다만 건성은 단독으로 쓰기엔 살짝 부족할 듯
아누아 피디알엔 히알루론산 100 수분크림 60ml 기획 2입,크림,"29,500",2026.01.18,5점,,한달이상사용,조아요 히히 아주 만족합니다~ 야르~ 아자스~ 냐미|!!
아누아 피디알엔 히알루론산 100 수분크림 60ml 기획 2입,크림,"29,500",2026.01.18,5점,,한달이상사용,"쫀쫀하지만 무겁지 않은 제형으로 피부에 부드럽게 밀착돼요. 보습력이 좋아 하루 종일 건조함 없이 촉촉하고, 마무리는 끈적이지 않아 사계절 사용하기 좋아요."
아누아 피디알엔 히알루론산 100 수분크림 60ml 기획 2입,크림,"29,500",2026.01.17,5점,,,촉촉하고 가벼워요 피디알엔이 들어있어서 더 만족스러워요
아누아 피디알엔 히알루론산 100 수분크림 60ml 기획 2입,크림,"29,500",2026.01.17,5점,"중성, 쿨톤",한달이상사용,아누아 수분크림 건성이 사용하기에 무난하게 좋은것같아요 저한테는 살짝 유분기가 있어서 저녁루틴으로 바르는 중입니다~
아누아 피디알엔 히알루론산 100 수분크림 60ml 기획 2입,크림,"29,500",2026.01.17,5점,,,이거 진짜 화질먹이에요 ㅜㅠㅠㅠㅠ 화장하기 전에 너무 많이는 말구 적당히 발라주면 ㄹㅇ 피부 화장 쫀득하게 잘먹어용
아누아 피디알엔 히알루론산 100 수분크림 60ml 기획 2입,크림,"29,500",2026.01.17,5점,,,우연히 제연님인스타에서 보고 구입했는데 피부에 맞아서 꾸준히 사용중이예요 기획제품 좋아요
아누아 피디알엔 히알루론산 100 수분크림 60ml 기획 2입,크림,"29,500",2026.01.17,5점,,"한달이상사용, 재구매",한 달 정도 써봤는데 자극 없이 촉촉함이 계속 유지돼서 요즘 이것만 손이 가요.
아누아 피디알엔 히알루론산 100 수분크림 60ml 기획 2입,크림,"29,500",2026.01.17,5점,"지성, 봄웜톤, 각질, 트러블",한달이상사용,순하게 보습이 잘 되는것 같아요! 보습력도 좋고 좋은것 같아요! 토출구도 양조절이 잘되게 되어있어서 편해요!
아누아 피디알엔 히알루론산 100 수분크림 60ml 기획 2입,크림,"29,500",2026.01.17,5점,,한달이상사용,"수분크림 치고는 바를 때 수분감은 못느끼겠어서 많이 바르게 되지만, 그 덕에 바르고자면 아침까지 촉촉해요~"
아누아 피디알엔 히알루론산 100 수분크림 60ml 기획 2입,크림,"29,500",2026.01.17,4점,,한달이상사용,생각보다 보습력 있는 제품입니다. 화장하기 전에 바르기 좋아요.
아누아 피디알엔 히알루론산 100 수분크림 60ml 기획 2입,크림,"29,500",2026.01.17,5점,,,"물광피부처럼 촉촉하니 좋아요~~
하루종일 산뜻하게 촉촉!!!"
아누아 피디알엔 히알루론산 100 수분크림 60ml 기획 2입,크림,"29,500",2026.01.17,5점,,,바이럴 잘 탄 줄 알았던 상품인데 생각보다 괜찮아서 꾸준히 잘 쓰고 있어요
아누아 피디알엔 히알루론산 100 수분크림 60ml 기획 2입,크림,"29,500",2026.01.16,5점,,,"가격대비 품질 좋아서 몇번째 재구매 하고 있습니다!
추천드립니다~"
아누아 피디알엔 히알루론산 100 수분크림 60ml 기획 2입,크림,"29,500",2026.01.16,5점,"건성, 쿨톤, 잡티, 트러블",재구매,건성피부에 최고.. 끈적거리는거 앖고 잘 발리는거 같아요
아누아 피디알엔 히알루론산 100 수분크림 60ml 기획 2입,크림,"29,500",2026.01.16,5점,"복합성, 웜톤, 잡티, 주름",,"아누아 에센스 구매했는데30m가치들어있어서
발라보니속건조에 좋운거 같아서 본품구매
했어요"
아누아 피디알엔 히알루론산 100 수분크림 60ml 기획 2입,크림,"29,500",2026.01.16,5점,,,끈끈하지않고 흡수가 잘 되어서 좋습니다. 행사할때 사서 듬뿍 바를 수 있어 더 좋았어요. 앞으로도 많이 해주길
아누아 피디알엔 히알루론산 100 수분크림 60ml 기획 2입,크림,"29,500",2026.01.16,5점,,,"크림이 흡수력도 빠르고, 가벼워서 매일 바르고 화장 전에 바르기 좋아요!! 홍조도 가라앉아져 좋았습니다!!"
아누아 피디알엔 히알루론산 100 수분크림 60ml 기획 2입,크림,"29,500",2026.01.16,3점,"민감성, 여름쿨톤, 잡티, 미백",한달이상사용,생각보다 약간 저한테 리치해서 아쉬워요 그래도 쓸만 한것 같아요
아누아 피디알엔 히알루론산 100 수분크림 60ml 기획 2입,크림,"29,500",2026.01.16,5점,,,"악건성인 저에게는 보습이라는 면에서는 조금 부족한 듯 느껴졌습니다.
주름 완화라는 부분에서는 만족한 편입니다."
아누아 피디알엔 히알루론산 100 수분크림 60ml 기획 2입,크림,"29,500",2026.01.16,5점,,한달이상사용,촉촉하고 순하고 좋습니다 기름지지 않아 겨울에 바르며 보습 챙기기 좋네요
아누아 피디알엔 히알루론산 100 수분크림 60ml 기획 2입,크림,"29,500",2026.01.16,4점,,,자극없이 순해서 너무 좋았고 수분충전에 도움이 되는거같습니다.
아누아 피디알엔 히알루론산 100 수분크림 60ml 기획 2입,크림,"29,500",2026.01.16,5점,,,사용해보니 텍스처가 부드럽고 피부에 잘 스며들어요. 끈적임 없이 깔끔하게 마무리돼서 데일리로 쓰기 좋습니다. 자극도 거의 없고 전반적으로 무난해서 계속 사용해볼 생각이에요. 재구매도 고려 중입니다.
아누아 피디알엔 히알루론산 100 수분크림 60ml 기획 2입,크림,"29,500",2026.01.16,4점,,,무난하게 사용하기 좋은 제품이에요!! 진정도 잘 되고 속건조도 잘 잡아주는 것 같아요오
아누아 피디알엔 히알루론산 100 수분크림 60ml 기획 2입,크림,"29,500",2026.01.16,5점,"복합성, 봄웜톤, 트러블, 블랙헤드",재구매,"진짜 제 인생크림이에요
지성인데 딱 적절한 보습감이에요!"
